stop_id,route_id,avg_time
1164,209.4,50.0
1164,202.6,20.0
1164,223.9,20.0
1165,208.4,30.0
1165,202.6,15.31666666666672
1165,268.4,30.0
1165,209.4,50.0
1165,223.9,20.0
1166,208.4,30.0
1166,202.6,20.0
1166,268.4,30.0
1166,223.9,20.0
1167,208.4,30.0
1167,202.6,20.0
1167,268.4,30.0
1167,265.6,30.0
1167,264.6,15.0
1167,209.4,50.0
1167,223.9,20.0
1168,268.4,30.0
1168,212.4,10.0
1168,213.4,10.0
1168,221.2,20.0
1168,223.9,20.0
1170,268.4,30.0
1170,212.4,10.0
1170,213.4,10.0
1170,221.2,20.0
1170,223.9,20.0
1171,212.4,5.0
1171,268.4,30.0
1171,213.4,10.0
1171,221.2,20.0
1171,223.9,20.0
1173,204.3,10.0
1173,206.6,10.0
1173,212.4,5.0
1173,203.3,10.0
1173,268.4,30.0
1173,202.6,20.0
1173,163.4,10.0
1173,213.4,10.0
1173,223.9,20.0
1175,318.6,3.0
1175,333.7,2.0
1175,218.5,20.0
1176,145.4,4.0
1176,218.5,17.01666666666665
1177,145.4,4.2666666666666515
1177,218.5,20.0
1178,145.4,4.0
1178,142.5,5.0
1178,333.7,3.0
1179,145.4,4.699999999999932
1180,145.4,4.0
1180,142.5,5.0
1180,333.7,3.0
1181,167.13,8.0
1181,221.2,20.0
1185,145.4,4.149999999999864
1185,313.7,7.0
1185,229.6,20.0
1186,145.4,4.43333333333328
1186,313.7,9.833333333333314
1186,229.6,20.0
1187,145.4,4.316666666666606
1187,313.7,9.600000000000136
1187,229.6,20.0
1188,145.4,4.149999999999864
1188,313.7,9.700000000000045
1188,229.6,20.0
1189,145.4,4.0
1189,313.7,7.0
1189,229.6,20.0
1190,226.3,20.0
1199,137.5,6.0
1199,227.4,20.0
12,394.1,20.0
12,268.4,14.016666666666652
12,224.6,17.0
120,232.5,20.0
1202,324.5,4.75
1203,324.5,4.0
1204,324.5,6.0
1206,324.5,4.2333333333333485
1207,173.3,3.6333333333334394
1207,221.2,20.0
1208,173.3,3.800000000000182
1208,221.2,20.0
1209,221.2,20.0
1209,226.3,20.0
121,232.5,20.0
1210,221.2,20.0
1211,215.4,10.0
1211,221.2,20.0
1212,221.2,20.0
1213,170.1,5.0
1214,221.2,20.0
1216,203.3,10.0
1216,206.6,15.0
1216,204.3,20.0
1216,202.6,19.116666666666674
1216,163.4,10.0
1216,221.2,20.0
1220,219.3,20.0
1234,226.3,20.0
1235,226.3,20.0
1239,229.6,20.0
1240,226.3,20.0
1241,147.5,5.0
1241,301.2,5.81666666666672
1241,132.6,10.5
1241,231.6,20.0
1242,301.2,3.2333333333334053
1242,147.5,4.0
1242,132.6,4.0
1242,302.3,10.0
1242,231.6,19.049999999999955
1243,147.5,4.616666666666674
1243,301.2,6.050000000000068
1243,132.6,10.633333333333326
1243,231.6,20.0
1244,147.5,4.433333333333337
1244,301.2,6.2000000000000455
1244,132.6,10.716666666666583
1244,231.6,20.0
1245,206.6,10.0
1245,167.13,8.0
1245,222.4,20.0
1246,226.3,20.0
1248,226.3,20.0
125,232.5,20.0
1250,156.2,7.5166666666666515
1251,395.1,20.0
1251,225.4,20.0
1251,221.2,20.0
1252,221.2,20.0
1252,395.1,20.0
1252,225.4,20.0
1253,221.2,20.0
1253,395.1,20.0
1253,225.4,20.0
1254,177.2,8.25
1254,222.4,20.0
1255,177.2,5.0
1255,222.4,20.0
1256,165.5,30.0
1258,195.6,10.0
1258,212.4,10.0
1258,200.5,15.0
1258,220.7,20.0
1259,248.7,12.799999999999955
1266,167.13,7.616666666666674
128,211.4,5.0
1287,147.5,4.0
1287,299.3,24.0
1287,300.3,37.0
1288,147.5,4.283333333333303
1288,300.3,40.0
1288,299.3,15.0
13,223.9,20.0
1300,167.13,8.25
1300,221.2,20.0
1301,219.3,20.0
1302,206.6,10.0
1302,204.3,10.0
1302,196.5,13.0
1302,197.3,15.0
1302,220.7,20.0
1302,221.2,20.0
1307,167.13,7.833333333333314
1307,237.6,30.0
1310,237.6,30.0
1310,167.13,8.0
1313,226.3,20.0
1314,226.3,20.0
1328,219.3,20.0
133,210.3,9.183333333333337
1330,219.3,20.0
1333,167.13,8.0
1337,219.3,20.0
1339,181.4,11.0
1339,220.7,20.0
1340,181.4,10.0
1344,208.4,25.0
1344,209.4,45.0
1344,207.2,15.0
1344,221.2,20.0
1347,147.5,4.0499999999999545
1347,313.7,5.866666666666561
1347,132.6,5.0
1347,225.4,20.0
1347,229.6,20.0
1354,268.4,30.0
1354,208.4,24.216666666666697
1354,202.6,20.533333333333303
1354,223.9,20.0
1358,128.3,15.0
1358,129.1,4.0
1358,227.4,20.0
1360,128.3,15.0
1360,129.1,4.0
1360,227.4,20.0
1361,128.3,15.0
1361,129.1,4.0
1364,181.4,10.616666666666674
1365,248.7,15.0
138,195.6,10.0
138,194.6,8.0
138,203.3,10.0
138,208.4,22.78333333333336
138,207.2,13.100000000000023
138,200.5,13.56666666666672
138,202.6,22.316666666666606
138,211.4,10.0
138,210.3,10.0
1389,156.2,7.93333333333328
1390,214.5,15.0
1390,170.1,5.0
1390,225.4,20.0
1391,217.2,20.0
1391,229.6,20.0
1392,217.2,20.0
1392,229.6,20.0
1393,217.2,20.0
1393,229.6,20.0
1394,217.2,20.0
1394,229.6,20.0
1395,217.2,20.0
1395,229.6,20.0
1396,234.5,30.0
1396,200.5,10.183333333333394
1396,237.6,30.0
1396,235.6,30.0
1396,236.7,30.0
1397,237.6,30.0
1397,234.5,30.0
1397,200.5,13.083333333333258
1397,235.6,30.0
1397,236.7,30.0
14,223.9,20.0
1408,326.4,7.0
1408,318.6,3.0
1408,324.5,0.4500000000000455
1408,146.4,8.0
1409,181.4,8.216666666666697
1409,204.3,10.0
1409,170.1,5.0
1409,220.7,20.0
141,211.4,10.0
141,210.3,10.0
1410,181.4,7.949999999999932
1410,204.3,10.0
1410,170.1,5.0
1410,220.7,20.0
1411,204.3,20.0
1411,170.1,5.0
1411,181.4,11.0
1411,220.7,20.0
1412,204.3,20.0
1412,170.1,5.0
1412,181.4,11.0
1412,206.6,15.0
1412,220.7,20.0
1413,204.3,20.0
1413,167.13,7.933333333333394
1413,170.1,5.0
1413,181.4,11.0
1413,215.4,10.0
1413,225.4,20.0
1413,220.7,20.0
1413,222.4,20.0
1414,216.2,20.0
1416,216.2,20.0
1417,214.5,15.0
1417,167.13,8.833333333333371
142,210.3,10.0
1423,229.6,20.0
1424,229.6,20.0
1425,229.6,20.0
1426,167.13,8.0
1426,222.4,20.0
143,210.3,10.0
1434,198.5,58.38333333333321
1445,206.6,10.0
1445,167.13,8.0
1445,222.4,20.0
1449,194.6,8.0
1449,195.6,10.0
1449,200.5,15.0
1449,248.7,10.0
1449,196.5,14.0
1449,197.3,17.0
1449,292.7,15.0
1449,220.7,20.0
145,208.4,30.0
145,202.6,20.0
145,234.5,30.0
145,199.6,30.0
145,210.3,8.350000000000023
145,211.4,5.0
1450,194.6,8.0
1450,195.6,10.0
1450,200.5,15.0
1450,248.7,10.0
1450,292.7,15.0
1450,220.7,20.0
1452,143.5,2.0
1452,218.5,20.0
1452,225.4,20.0
1456,129.1,4.0
1457,129.1,4.0
1458,129.1,4.0
1475,234.5,30.0
1475,200.5,10.483333333333348
1475,237.6,30.0
1475,235.6,30.0
1475,236.7,30.0
1476,301.2,5.0
1477,301.2,9.0
1477,137.5,6.916666666666629
1478,229.6,20.0
148,210.3,10.0
1481,214.5,15.0
1482,214.5,15.0
1486,145.4,4.71666666666664
1486,313.7,9.916666666666742
1486,229.6,20.0
1487,215.4,10.0
1495,326.4,6.183333333333394
1495,146.4,7.9500000000000455
1495,145.4,4.383333333333326
1495,327.4,7.0
1495,147.5,4.0
1495,325.5,7.0
1495,143.5,4.0
1495,329.4,15.0
1495,296.2,18.0
1495,309.6,9.0
1495,225.4,20.0
1495,232.5,20.0
1495,218.5,20.0
1499,194.6,8.0
1499,195.6,10.0
1499,212.4,10.0
1499,200.5,15.0
1499,196.5,14.0
1499,292.7,15.0
1499,220.7,20.0
15,234.5,30.0
150,167.13,8.733333333333348
1504,165.5,30.0
1505,167.13,9.0
1505,177.2,5.0
1507,177.2,10.0
1507,167.13,8.0
1521,141.7,3.0
1521,327.4,6.4833333333333485
1521,325.5,9.0
1521,307.6,11.399999999999977
1521,225.4,20.0
1524,146.4,8.0
1525,146.4,8.0
1528,214.5,15.0
1528,167.13,7.716666666666697
1528,222.4,20.0
153,147.5,4.25
153,318.6,3.1166666666666742
153,143.5,4.0
153,218.5,20.0
1532,164.4,10.0
1532,157.4,30.0
1532,219.3,20.0
1533,219.3,20.0
1536,367.1,60.0
1536,231.6,20.0
1538,157.4,30.0
1538,164.4,8.0
1539,227.4,20.0
154,147.5,4.333333333333371
154,143.5,4.0
154,218.5,20.0
1540,129.1,4.0
1540,227.4,20.0
1542,129.1,4.0
1542,227.4,20.0
1543,129.1,4.0
1543,227.4,20.0
1545,232.5,20.0
1547,225.4,20.0
1548,225.4,20.0
155,143.5,3.1166666666666742
155,318.6,3.0
155,147.5,4.183333333333394
155,218.5,20.0
1550,225.4,20.0
1555,226.3,20.0
1555,225.4,20.0
1557,226.3,20.0
1557,225.4,20.0
1559,225.4,20.0
156,326.4,5.0
156,147.5,4.283333333333303
156,318.6,2.9500000000000455
156,143.5,4.0
156,218.5,20.0
1561,225.4,20.0
1562,225.4,20.0
1563,225.4,20.0
1568,170.1,5.0
1573,230.3,20.0
1578,227.4,20.0
1578,228.3,20.0
1579,227.4,20.0
1579,228.3,20.0
1580,227.4,20.0
1580,228.3,20.0
1581,227.4,20.0
1581,228.3,20.0
1582,227.4,20.0
1582,228.3,20.0
1584,326.4,5.316666666666663
1584,327.4,7.0
1584,143.5,4.0
1584,329.4,15.0
1584,218.5,20.0
1587,326.4,5.633333333333326
1588,326.4,5.0
1589,326.4,6.449999999999989
159,215.4,10.0
1591,326.4,5.0
1593,328.7,10.0
1596,142.5,6.0
1596,231.6,20.0
1597,142.5,5.100000000000023
1598,143.5,3.716666666666697
1598,218.5,20.0
1598,225.4,20.0
160,307.6,12.0
1602,142.5,5.0
1602,231.6,20.0
1603,142.5,6.0
1603,231.6,20.0
1604,142.5,5.0
1604,231.6,20.0
1608,142.5,5.0
1608,231.6,20.0
161,214.5,15.0
1611,142.5,5.21666666666647
1611,231.6,20.0
1614,143.5,2.0
1614,218.5,20.0
1614,225.4,20.0
1615,142.5,6.0
1615,231.6,20.0
1616,167.13,9.56666666666672
1616,396.1,5.649999999999977
1616,177.2,5.0
1616,165.5,30.0
1616,219.3,20.0
162,214.5,15.0
1622,325.5,8.133333333333212
1622,318.6,4.0
1622,333.7,3.8833333333334394
1622,297.3,15.0
1623,142.5,5.0
1623,318.6,4.0
1623,333.7,3.6499999999999773
1623,297.3,15.0
1623,137.5,6.0
1631,217.2,20.0
1631,227.4,20.0
1634,227.4,20.0
1635,227.4,20.0
1636,217.2,20.0
1636,227.4,20.0
1638,313.7,6.783333333333303
1638,137.5,6.0
1638,231.6,20.0
1639,313.7,7.349999999999909
1639,137.5,6.0
1639,231.6,20.0
164,167.13,7.0
164,200.5,13.216666666666697
164,224.6,20.0
164,223.9,20.0
1640,301.2,9.333333333333258
1640,313.7,8.450000000000045
1640,302.3,12.0
1640,231.6,20.0
1641,167.13,9.116666666666674
1641,177.2,5.0
1641,222.4,20.0
1642,177.2,10.0
1642,167.13,8.0
1643,167.13,9.050000000000068
1643,177.2,5.0
1644,177.2,10.0
1644,167.13,8.0
1644,222.4,20.0
1647,194.6,7.0
1647,206.6,10.0
1647,204.3,10.0
1647,220.7,16.433333333333394
1647,221.2,20.0
165,237.6,30.0
165,234.5,30.0
165,200.5,13.133333333333326
165,235.6,30.0
165,236.7,30.0
166,167.13,6.7333333333333485
166,200.5,13.316666666666606
166,224.6,20.0
166,223.9,20.0
1660,145.4,4.25
1660,218.5,20.0
1661,145.4,4.2999999999999545
1662,164.4,10.0
1662,157.4,30.0
1662,158.4,30.0
1665,298.1,45.0
1673,157.4,30.0
1674,167.13,8.0
168,145.4,4.31666666666672
168,313.7,9.483333333333348
168,301.2,8.0
168,229.6,20.0
1684,327.4,7.0
1685,157.4,30.0
1685,158.4,30.0
1685,219.3,20.0
169,301.2,8.0
169,132.6,5.0
169,302.3,10.0
169,231.6,20.0
1690,221.2,20.0
1691,251.2,10.0
1691,219.3,20.0
1694,157.4,30.0
1694,221.2,20.0
1695,158.4,30.0
1695,157.4,30.0
1695,219.3,20.0
1697,252.3,20.0
1697,251.2,10.0
1697,349.2,50.0
1697,219.3,20.0
1699,157.4,30.0
1699,221.2,20.0
17,226.3,20.0
1700,181.4,10.0
1700,251.2,10.0
1700,349.2,50.0
1700,219.3,20.0
1702,157.4,30.0
1702,219.3,20.0
1703,221.2,20.0
1704,157.4,30.0
1704,219.3,20.0
1706,181.4,10.316666666666606
1706,252.3,20.0
1708,232.5,20.0
1708,216.2,20.0
1708,226.3,20.0
1708,230.3,20.0
1709,216.2,20.0
171,301.2,8.0
171,132.6,5.0
171,302.3,10.0
171,231.6,20.0
1710,217.2,20.0
1710,216.2,20.0
1711,217.2,20.0
1711,216.2,20.0
1712,216.2,20.0
1713,231.6,20.0
1714,145.4,4.0499999999999545
1714,309.6,10.0
1714,232.5,20.0
1715,145.4,4.0
1715,309.6,9.0
1715,232.5,20.0
1716,146.4,8.033333333333303
1716,145.4,4.21666666666647
1716,309.6,10.0
1716,232.5,20.0
1717,145.4,4.216666666666697
1717,309.6,9.0
1717,232.5,20.0
172,301.2,8.0
172,132.6,5.0
172,231.6,20.0
1723,146.4,8.0
173,301.2,6.9833333333333485
173,313.7,7.0
173,229.6,20.0
1738,129.1,4.0
1738,227.4,20.0
174,248.7,14.583333333333258
1741,141.7,3.6666666666667425
1741,231.6,20.0
1743,214.5,15.0
1745,167.13,9.833333333333371
1745,235.6,30.0
1745,236.7,30.0
1746,167.13,9.300000000000011
1746,235.6,30.0
1746,236.7,30.0
1747,129.1,4.0
1747,128.3,15.0
1747,227.4,20.0
1748,129.1,4.0
1748,227.4,20.0
1749,129.1,4.0
1749,128.3,15.0
1749,227.4,20.0
175,296.2,18.0
175,225.4,20.0
1754,198.5,59.200000000000045
1754,248.7,10.0
1756,194.6,8.0
1756,195.6,10.0
1756,212.4,10.0
1756,200.5,15.0
1756,196.5,14.0
1756,292.7,15.0
1756,220.7,20.0
1757,198.5,52.200000000000045
1758,195.6,10.0
1758,194.6,7.0
1758,212.4,5.0
1758,292.7,15.0
1758,200.5,11.333333333333258
1758,196.5,15.0
1758,220.7,20.0
1759,143.5,3.25
1759,313.7,5.0
176,326.4,5.616666666666561
176,296.2,18.0
1764,143.5,2.9833333333333485
1764,313.7,5.0
1765,313.7,5.0
1765,229.6,20.0
1766,143.5,2.8166666666667197
1766,313.7,5.0
1766,229.6,20.0
1768,143.5,2.8500000000000227
1768,313.7,5.0
1768,229.6,20.0
1769,313.7,5.0
1769,229.6,20.0
177,297.3,15.0
177,225.4,20.0
1770,313.7,10.0
1772,313.7,5.0
1772,229.6,20.0
1775,226.3,20.0
1778,226.3,20.0
178,199.6,30.0
178,222.4,20.0
1783,367.1,60.0
1783,231.6,20.0
1784,367.1,60.00000000000001
1784,231.6,20.0
1786,367.1,60.0
1786,231.6,20.0
1787,177.2,7.75
1787,181.4,10.666666666666629
1787,222.4,20.0
1788,164.4,8.0
1794,181.4,10.0
1794,199.6,30.0
1796,181.4,10.0
1796,177.2,5.0
1796,222.4,20.0
1798,181.4,10.0
1798,177.2,5.0
1798,222.4,20.0
1799,164.4,8.0
1803,142.5,6.0
1803,230.3,20.0
1805,142.5,6.0
1805,232.5,20.0
1807,142.5,6.0
1807,232.5,20.0
1809,142.5,6.0
1809,232.5,20.0
1810,142.5,6.0
1810,217.2,20.0
1811,230.3,20.0
1812,142.5,6.0
1812,230.3,20.0
1814,229.6,20.0
1815,142.5,6.0
1815,232.5,20.0
1822,141.7,3.800000000000068
1822,327.4,5.699999999999818
1822,324.5,8.283333333333303
1822,146.4,8.0
1822,137.5,6.0
1823,215.4,10.0
1824,215.4,10.0
1824,157.4,30.0
1826,129.1,4.0
1827,129.1,4.0
1828,129.1,4.0
1829,227.4,20.0
1829,228.3,20.0
1830,216.2,20.0
1830,229.6,20.0
1839,208.4,30.0
1839,207.2,14.616666666666674
1839,221.2,20.0
184,177.2,5.0
184,222.4,20.0
1840,146.4,8.0
1840,328.7,10.0
1841,146.4,8.0
1841,328.7,10.0
1843,216.2,20.0
1846,216.2,20.0
1847,216.2,20.0
1849,237.6,30.0
1849,234.5,30.0
1849,167.13,8.0
1849,235.6,30.0
1849,236.7,30.0
1849,224.6,20.0
1849,223.9,20.0
185,167.13,9.183333333333394
185,177.2,5.0
185,165.5,30.0
185,222.4,20.0
1850,146.4,8.0
1850,299.3,22.0
1850,300.3,39.0
1850,232.5,20.0
1852,216.2,20.0
1853,232.5,20.0
1854,216.2,20.0
1856,226.3,20.0
1857,226.3,20.0
1858,170.1,5.0
1858,225.4,20.0
1861,301.2,5.383333333333439
1861,132.6,10.233333333333348
1861,302.3,14.61666666666656
1861,231.6,20.0
1862,301.2,4.0
1862,132.6,2.0
1862,302.3,3.0
1862,231.6,15.0
1875,147.5,4.300000000000011
1875,301.2,6.516666666666765
1875,132.6,10.916666666666742
1875,231.6,20.0
1876,147.5,4.199999999999989
1876,301.2,6.7000000000000455
1876,132.6,11.016666666666652
1876,231.6,20.0
1878,229.6,20.0
1879,229.6,20.0
1880,226.3,20.0
1882,145.4,4.433333333333394
1882,232.5,20.0
1883,206.6,15.0
1883,167.13,8.0
1883,222.4,20.0
1884,177.2,5.0
1884,196.5,15.0
1885,196.5,13.683333333333394
1886,248.7,11.566666666666606
1887,248.7,15.0
1888,313.7,5.5166666666666515
1888,302.3,11.349999999999909
1888,231.6,20.0
1889,313.7,8.233333333333348
1889,137.5,6.8333333333332575
1889,298.1,45.0
1889,231.6,20.0
189,326.4,5.0
1892,137.5,6.7999999999999545
1892,298.1,45.0
1894,157.4,21.0
1898,157.4,30.0
190,326.4,7.0
1900,215.4,10.0
1907,214.5,15.0
1907,170.1,5.0
1907,225.4,20.0
191,326.4,5.0
1914,129.1,4.0
1915,129.1,4.0
1916,129.1,4.0
1917,129.1,4.0
1919,225.4,20.0
192,199.6,30.0
192,197.3,15.0
1923,195.6,10.0
1923,194.6,7.0
1923,212.4,5.0
1923,292.7,15.0
1923,200.5,11.666666666666629
1923,196.5,15.0
1923,220.7,20.0
1924,313.7,8.116666666666674
1924,231.6,20.0
1925,226.3,20.0
1926,226.3,20.0
1928,231.6,20.0
1929,231.6,20.0
193,199.6,30.0
193,197.3,14.75
193,212.4,10.0
1930,231.6,20.0
1930,226.3,20.0
1933,231.6,20.0
1934,231.6,20.0
1934,226.3,20.0
1935,231.6,20.0
1936,231.6,20.0
1939,231.6,20.0
1940,231.6,20.0
1951,147.5,4.4500000000000455
1951,143.5,4.0
1951,218.5,20.0
1952,217.2,20.0
1953,157.4,30.0
1953,158.4,30.0
1955,158.4,30.0
1955,157.4,30.0
1958,216.2,20.0
1959,216.2,20.0
1960,216.2,20.0
1961,227.4,20.0
1963,227.4,20.0
1977,230.3,20.0
1977,226.3,20.0
1979,217.2,20.0
1980,217.2,20.0
1989,231.6,20.0
1989,218.5,20.0
1992,218.5,20.0
2,206.6,10.0
2,167.13,8.0
2,222.4,20.0
2003,226.3,20.0
2004,226.3,20.0
2005,226.3,20.0
2007,231.6,20.0
2007,395.1,20.0
2010,229.6,20.0
2012,142.5,6.0
2012,230.3,20.0
2013,230.3,20.0
2015,142.5,6.0
2015,230.3,20.0
2017,141.7,3.3500000000000227
2017,327.4,6.649999999999977
2017,325.5,9.0
2017,328.7,10.0
2017,225.4,20.0
2023,232.5,20.0
2023,219.3,20.0
2023,222.4,20.0
2027,226.3,20.0
2028,226.3,20.0
2029,226.3,20.0
203,318.6,3.7333333333333485
2030,143.5,3.71666666666664
2030,218.5,20.0
2031,143.5,2.0
2031,218.5,20.0
2038,143.5,2.0
2038,218.5,20.0
204,318.6,3.8166666666667197
2040,143.5,3.6000000000000227
2040,218.5,20.0
2041,218.5,20.0
2042,143.5,3.6166666666666742
2042,218.5,20.0
2043,146.4,8.166666666666686
2043,328.7,10.0
2044,146.4,8.0
2044,328.7,10.0
2045,146.4,8.150000000000034
2045,328.7,10.0
2046,146.4,8.0
2046,328.7,10.0
2047,215.4,10.0
205,326.4,7.0
2050,231.6,20.0
2051,231.6,20.0
2052,231.6,20.0
2053,231.6,20.0
2055,231.6,20.0
2056,231.6,20.0
2059,216.2,20.0
2059,229.6,20.0
206,326.4,7.0
2061,216.2,20.0
2061,229.6,20.0
