service_id,date,exception_type
2.607.2624,20180130,1
2.607.2624,20180131,1
2.607.2624,20180201,1
2.607.2624,20180202,1
2.607.2624,20180205,1
2.607.2624,20180206,1
2.607.2624,20180207,1
2.607.2624,20180208,1
2.607.2624,20180209,1
2.607.2624,20180212,1
2.607.2624,20180213,1
2.607.2624,20180214,1
2.607.2624,20180215,1
2.607.2624,20180216,1
2.607.2624,20180219,1
2.607.2624,20180220,1
2.607.2624,20180221,1
2.607.2624,20180222,1
2.607.2624,20180223,1
2.607.2624,20180226,1
2.607.2624,20180227,1
2.607.2624,20180228,1
2.607.2624,20180301,1
2.607.2624,20180302,1
2.607.2624,20180305,1
2.607.2624,20180306,1
2.607.2624,20180307,1
2.607.2624,20180308,1
2.607.2624,20180309,1
2.607.2624,20180312,1
2.607.2624,20180313,1
2.607.2624,20180314,1
2.607.2624,20180315,1
2.607.2624,20180316,1
2.607.2624,20180319,1
2.607.2624,20180320,1
2.607.2624,20180321,1
2.607.2624,20180322,1
2.607.2624,20180323,1
2.607.2624,20180326,1
2.607.2624,20180327,1
2.607.2624,20180328,1
2.607.2624,20180329,1
2.607.2624,20180403,1
2.607.2624,20180404,1
2.607.2624,20180405,1
2.607.2624,20180406,1
2.607.2624,20180409,1
2.607.2624,20180410,1
2.607.2624,20180411,1
2.607.2624,20180412,1
2.607.2624,20180413,1
2.607.2624,20180416,1
2.607.2624,20180417,1
2.607.2624,20180418,1
2.607.2624,20180419,1
2.607.2624,20180420,1
2.607.2624,20180423,1
2.607.2624,20180424,1
2.607.2624,20180425,1
2.607.2624,20180426,1
2.607.2624,20180427,1
2.607.2624,20180430,1
2.607.2624,20180502,1
2.607.2624,20180503,1
2.607.2624,20180504,1
2.607.2624,20180507,1
2.607.2624,20180508,1
2.607.2624,20180509,1
2.607.2624,20180510,1
2.607.2624,20180511,1
2.607.2624,20180514,1
2.607.2624,20180515,1
2.607.2624,20180516,1
2.607.2624,20180517,1
2.607.2624,20180518,1
2.607.2624,20180522,1
2.607.2624,20180523,1
2.607.2624,20180524,1
2.607.2624,20180525,1
2.607.2624,20180528,1
2.607.2624,20180529,1
2.607.2624,20180530,1
2.607.2624,20180531,1
2.607.2624,20180601,1
2.607.2624,20180604,1
2.607.2624,20180605,1
2.607.2624,20180606,1
2.607.2624,20180607,1
2.607.2624,20180608,1
2.607.2624,20180611,1
2.607.2624,20180612,1
2.607.2624,20180613,1
2.607.2624,20180614,1
2.607.2624,20180615,1
2.607.2624,20180618,1
2.607.2624,20180619,1
2.607.2624,20180620,1
2.607.2624,20180621,1
2.607.2624,20180622,1
2.607.2624,20180625,1
2.607.2624,20180626,1
2.607.2624,20180627,1
2.607.2624,20180628,1
2.607.2624,20180629,1
2.607.2624,20180702,1
2.607.2624,20180703,1
2.607.2624,20180704,1
2.607.2624,20180705,1
2.607.2624,20180706,1
2.607.2624,20180709,1
2.607.2624,20180710,1
2.607.2624,20180711,1
2.607.2624,20180712,1
2.607.2624,20180713,1
2.607.2624,20180716,1
2.607.2624,20180717,1
2.607.2624,20180718,1
2.607.2624,20180719,1
2.607.2624,20180720,1
2.607.2624,20180723,1
2.607.2624,20180724,1
2.607.2624,20180725,1
2.607.2624,20180726,1
2.607.2624,20180727,1
2.607.2624,20180730,1
2.607.2624,20180731,1
2.607.2624,20180801,1
2.607.2624,20180802,1
2.607.2624,20180803,1
2.607.2624,20180806,1
2.607.2624,20180807,1
2.607.2624,20180808,1
2.607.2624,20180809,1
2.607.2624,20180810,1
2.607.2624,20180813,1
2.607.2624,20180814,1
2.607.2624,20180816,1
2.607.2624,20180817,1
2.607.2624,20180820,1
2.607.2624,20180821,1
2.607.2624,20180822,1
2.607.2624,20180823,1
2.607.2624,20180824,1
2.607.2624,20180827,1
2.607.2624,20180828,1
2.607.2624,20180829,1
2.607.2624,20180830,1
2.607.2624,20180831,1
2.607.2624,20180903,1
2.607.2624,20180904,1
2.607.2624,20180905,1
2.607.2624,20180906,1
2.607.2624,20180907,1
2.607.2624,20180910,1
2.607.2624,20180912,1
2.607.2624,20180913,1
2.607.2624,20180914,1
2.607.2624,20180917,1
2.607.2624,20180918,1
2.607.2624,20180919,1
2.607.2704,20180127,1
2.607.2704,20180203,1
2.607.2704,20180210,1
2.607.2704,20180217,1
2.607.2704,20180224,1
2.607.2704,20180303,1
2.607.2704,20180310,1
2.607.2704,20180317,1
2.607.2704,20180324,1
2.607.2704,20180331,1
2.607.2704,20180407,1
2.607.2704,20180414,1
2.607.2704,20180421,1
2.607.2704,20180428,1
2.607.2704,20180505,1
2.607.2704,20180512,1
2.607.2704,20180519,1
2.607.2704,20180526,1
2.607.2704,20180602,1
2.607.2704,20180609,1
2.607.2704,20180616,1
2.607.2704,20180623,1
2.607.2704,20180630,1
2.607.2704,20180707,1
2.607.2704,20180714,1
2.607.2704,20180721,1
2.607.2704,20180728,1
2.607.2704,20180804,1
2.607.2704,20180811,1
2.607.2704,20180818,1
2.607.2704,20180825,1
2.607.2704,20180901,1
2.607.2704,20180908,1
2.607.2704,20180915,1
2.607.2705,20180128,1
2.607.2705,20180204,1
2.607.2705,20180211,1
2.607.2705,20180218,1
2.607.2705,20180225,1
2.607.2705,20180304,1
2.607.2705,20180311,1
2.607.2705,20180318,1
2.607.2705,20180325,1
2.607.2705,20180330,1
2.607.2705,20180401,1
2.607.2705,20180402,1
2.607.2705,20180408,1
2.607.2705,20180415,1
2.607.2705,20180422,1
2.607.2705,20180429,1
2.607.2705,20180501,1
2.607.2705,20180506,1
2.607.2705,20180513,1
2.607.2705,20180520,1
2.607.2705,20180521,1
2.607.2705,20180527,1
2.607.2705,20180603,1
2.607.2705,20180610,1
2.607.2705,20180617,1
2.607.2705,20180624,1
2.607.2705,20180701,1
2.607.2705,20180708,1
2.607.2705,20180715,1
2.607.2705,20180722,1
2.607.2705,20180729,1
2.607.2705,20180805,1
2.607.2705,20180812,1
2.607.2705,20180815,1
2.607.2705,20180819,1
2.607.2705,20180826,1
2.607.2705,20180902,1
2.607.2705,20180909,1
2.607.2705,20180911,1
2.607.2705,20180916,1
2.100.2635,20180123,1
2.100.2635,20180124,1
2.100.2635,20180125,1
2.100.2635,20180126,1
2.100.2635,20180129,1
2.100.2635,20180130,1
2.100.2635,20180131,1
2.100.2635,20180201,1
2.100.2635,20180202,1
2.100.2635,20180205,1
2.100.2635,20180206,1
2.100.2635,20180207,1
2.100.2635,20180208,1
2.100.2635,20180209,1
2.100.2635,20180212,1
2.100.2635,20180213,1
2.100.2635,20180214,1
2.100.2635,20180215,1
2.100.2635,20180216,1
2.100.2635,20180219,1
2.100.2635,20180220,1
2.100.2635,20180221,1
2.100.2635,20180222,1
2.100.2635,20180223,1
2.100.2635,20180226,1
2.100.2635,20180227,1
2.100.2635,20180228,1
2.100.2635,20180301,1
2.100.2635,20180302,1
2.100.2635,20180305,1
2.100.2635,20180306,1
2.100.2635,20180307,1
2.100.2635,20180308,1
2.100.2635,20180309,1
2.100.2635,20180312,1
2.100.2635,20180313,1
2.100.2635,20180314,1
2.100.2635,20180315,1
2.100.2635,20180316,1
2.100.2635,20180319,1
2.100.2635,20180320,1
2.100.2635,20180321,1
2.100.2635,20180322,1
2.100.2635,20180323,1
2.100.2635,20180326,1
2.100.2635,20180327,1
2.100.2635,20180328,1
2.100.2635,20180329,1
2.100.2635,20180403,1
2.100.2635,20180404,1
2.100.2635,20180405,1
2.100.2635,20180406,1
2.100.2635,20180409,1
2.100.2635,20180410,1
2.100.2635,20180411,1
2.100.2635,20180412,1
2.100.2635,20180413,1
2.100.2635,20180416,1
2.100.2635,20180417,1
2.100.2635,20180418,1
2.100.2635,20180419,1
2.100.2635,20180420,1
2.100.2635,20180423,1
2.100.2635,20180424,1
2.100.2635,20180425,1
2.100.2635,20180426,1
2.100.2635,20180427,1
2.100.2635,20180430,1
2.100.2635,20180502,1
2.100.2635,20180503,1
2.100.2635,20180504,1
2.100.2635,20180507,1
2.100.2635,20180508,1
2.100.2635,20180509,1
2.100.2635,20180510,1
2.100.2635,20180511,1
2.100.2635,20180514,1
2.100.2635,20180515,1
2.100.2635,20180516,1
2.100.2635,20180517,1
2.100.2635,20180518,1
2.100.2635,20180522,1
2.100.2635,20180523,1
2.100.2635,20180524,1
2.100.2635,20180525,1
2.100.2635,20180528,1
2.100.2635,20180529,1
2.100.2635,20180530,1
2.100.2635,20180531,1
2.100.2635,20180601,1
2.100.2635,20180604,1
2.100.2635,20180605,1
2.100.2635,20180606,1
2.100.2635,20180607,1
2.100.2635,20180608,1
2.100.2635,20180611,1
2.100.2635,20180612,1
2.100.2635,20180613,1
2.100.2635,20180614,1
2.100.2635,20180615,1
2.100.2635,20180618,1
2.100.2635,20180619,1
2.100.2635,20180620,1
2.100.2635,20180621,1
2.100.2635,20180622,1
2.100.2635,20180625,1
2.100.2635,20180626,1
2.100.2635,20180627,1
2.100.2635,20180628,1
2.100.2635,20180629,1
2.100.2635,20180702,1
2.100.2635,20180703,1
2.100.2635,20180704,1
2.100.2635,20180705,1
2.100.2635,20180706,1
2.100.2635,20180709,1
2.100.2635,20180710,1
2.100.2635,20180711,1
2.100.2635,20180712,1
2.100.2635,20180713,1
2.100.2635,20180716,1
2.100.2635,20180717,1
2.100.2635,20180718,1
2.100.2635,20180719,1
2.100.2635,20180720,1
2.100.2635,20180723,1
2.100.2635,20180724,1
2.100.2635,20180725,1
2.100.2635,20180726,1
2.100.2635,20180727,1
2.100.2635,20180730,1
2.100.2635,20180731,1
2.100.2635,20180801,1
2.100.2635,20180802,1
2.100.2635,20180803,1
2.100.2635,20180806,1
2.100.2635,20180807,1
2.100.2635,20180808,1
2.100.2635,20180809,1
2.100.2635,20180810,1
2.100.2635,20180813,1
2.100.2635,20180814,1
2.100.2635,20180816,1
2.100.2635,20180817,1
2.100.2635,20180820,1
2.100.2635,20180821,1
2.100.2635,20180822,1
2.100.2635,20180823,1
2.100.2635,20180824,1
2.100.2635,20180827,1
2.100.2635,20180828,1
2.100.2635,20180829,1
2.100.2635,20180830,1
2.100.2635,20180831,1
2.100.2635,20180903,1
2.100.2635,20180904,1
2.100.2635,20180905,1
2.100.2635,20180906,1
2.100.2635,20180907,1
2.100.2635,20180910,1
2.100.2635,20180912,1
2.100.2635,20180913,1
2.100.2635,20180914,1
2.100.2635,20180917,1
2.100.2635,20180918,1
2.100.2635,20180919,1
2.100.2701,20180127,1
2.100.2701,20180203,1
2.100.2701,20180210,1
2.100.2701,20180217,1
2.100.2701,20180224,1
2.100.2701,20180303,1
2.100.2701,20180310,1
2.100.2701,20180317,1
2.100.2701,20180324,1
2.100.2701,20180331,1
2.100.2701,20180407,1
2.100.2701,20180414,1
2.100.2701,20180421,1
2.100.2701,20180428,1
2.100.2701,20180505,1
2.100.2701,20180512,1
2.100.2701,20180519,1
2.100.2701,20180526,1
2.100.2701,20180602,1
2.100.2701,20180609,1
2.100.2701,20180616,1
2.100.2701,20180623,1
2.100.2701,20180630,1
2.100.2701,20180707,1
2.100.2701,20180714,1
2.100.2701,20180721,1
2.100.2701,20180728,1
2.100.2701,20180804,1
2.100.2701,20180811,1
2.100.2701,20180818,1
2.100.2701,20180825,1
2.100.2701,20180901,1
2.100.2701,20180908,1
2.100.2701,20180915,1
2.100.3480,20180128,1
2.100.3480,20180204,1
2.100.3480,20180211,1
2.100.3480,20180218,1
2.100.3480,20180225,1
2.100.3480,20180304,1
2.100.3480,20180311,1
2.100.3480,20180318,1
2.100.3480,20180325,1
2.100.3480,20180330,1
2.100.3480,20180401,1
2.100.3480,20180402,1
2.100.3480,20180408,1
2.100.3480,20180415,1
2.100.3480,20180422,1
2.100.3480,20180429,1
2.100.3480,20180501,1
2.100.3480,20180506,1
2.100.3480,20180513,1
2.100.3480,20180520,1
2.100.3480,20180521,1
2.100.3480,20180527,1
2.100.3480,20180603,1
2.100.3480,20180610,1
2.100.3480,20180617,1
2.100.3480,20180624,1
2.100.3480,20180701,1
2.100.3480,20180708,1
2.100.3480,20180715,1
2.100.3480,20180722,1
2.100.3480,20180729,1
2.100.3480,20180805,1
2.100.3480,20180812,1
2.100.3480,20180815,1
2.100.3480,20180819,1
2.100.3480,20180826,1
2.100.3480,20180902,1
2.100.3480,20180909,1
2.100.3480,20180911,1
2.100.3480,20180916,1
2.615.2079,20180123,1
2.615.2079,20180124,1
2.615.2079,20180125,1
2.615.2079,20180126,1
2.615.2079,20180129,1
2.615.2079,20180130,1
2.615.2079,20180131,1
2.615.2079,20180201,1
2.615.2079,20180202,1
2.615.2079,20180205,1
2.615.2079,20180206,1
2.615.2079,20180207,1
2.615.2079,20180208,1
2.615.2079,20180209,1
2.615.2079,20180212,1
2.615.2079,20180213,1
2.615.2079,20180214,1
2.615.2079,20180215,1
2.615.2079,20180216,1
2.615.2079,20180219,1
2.615.2079,20180220,1
2.615.2079,20180221,1
2.615.2079,20180222,1
2.615.2079,20180223,1
2.615.2079,20180226,1
2.615.2079,20180227,1
2.615.2079,20180228,1
2.615.2079,20180301,1
2.615.2079,20180302,1
2.615.2079,20180305,1
2.615.2079,20180306,1
2.615.2079,20180307,1
2.615.2079,20180308,1
2.615.2079,20180309,1
2.615.2079,20180312,1
2.615.2079,20180313,1
2.615.2079,20180314,1
2.615.2079,20180315,1
2.615.2079,20180316,1
2.615.2079,20180319,1
2.615.2079,20180320,1
2.615.2079,20180321,1
2.615.2079,20180322,1
2.615.2079,20180323,1
2.615.2079,20180326,1
2.615.2079,20180327,1
2.615.2079,20180328,1
2.615.2079,20180329,1
2.615.2079,20180403,1
2.615.2079,20180404,1
2.615.2079,20180405,1
2.615.2079,20180406,1
2.615.2079,20180409,1
2.615.2079,20180410,1
2.615.2079,20180411,1
2.615.2079,20180412,1
2.615.2079,20180413,1
2.615.2079,20180416,1
2.615.2079,20180417,1
2.615.2079,20180418,1
2.615.2079,20180419,1
2.615.2079,20180420,1
2.615.2079,20180423,1
2.615.2079,20180424,1
2.615.2079,20180425,1
2.615.2079,20180426,1
2.615.2079,20180427,1
2.615.2079,20180430,1
2.615.2079,20180502,1
2.615.2079,20180503,1
2.615.2079,20180504,1
2.615.2079,20180507,1
2.615.2079,20180508,1
2.615.2079,20180509,1
2.615.2079,20180510,1
2.615.2079,20180511,1
2.615.2079,20180514,1
2.615.2079,20180515,1
2.615.2079,20180516,1
2.615.2079,20180517,1
2.615.2079,20180518,1
2.615.2079,20180522,1
2.615.2079,20180523,1
2.615.2079,20180524,1
2.615.2079,20180525,1
2.615.2079,20180528,1
2.615.2079,20180529,1
2.615.2079,20180530,1
2.615.2079,20180531,1
2.615.2079,20180601,1
2.615.2079,20180604,1
2.615.2079,20180605,1
2.615.2079,20180606,1
2.615.2079,20180607,1
2.615.2079,20180608,1
2.615.2079,20180611,1
2.615.2079,20180612,1
2.615.2079,20180613,1
2.615.2079,20180614,1
2.615.2079,20180615,1
2.615.2079,20180618,1
2.615.2079,20180619,1
2.615.2079,20180620,1
2.615.2079,20180621,1
2.615.2079,20180622,1
2.615.2079,20180625,1
2.615.2079,20180626,1
2.615.2079,20180627,1
2.615.2079,20180628,1
2.615.2079,20180629,1
2.615.2079,20180702,1
2.615.2079,20180703,1
2.615.2079,20180704,1
2.615.2079,20180705,1
2.615.2079,20180706,1
2.615.2079,20180709,1
2.615.2079,20180710,1
2.615.2079,20180711,1
2.615.2079,20180712,1
2.615.2079,20180713,1
2.615.2079,20180716,1
2.615.2079,20180717,1
2.615.2079,20180718,1
2.615.2079,20180719,1
2.615.2079,20180720,1
2.615.2079,20180723,1
2.615.2079,20180724,1
2.615.2079,20180725,1
2.615.2079,20180726,1
2.615.2079,20180727,1
2.615.2079,20180730,1
2.615.2079,20180731,1
2.615.2079,20180801,1
2.615.2079,20180802,1
2.615.2079,20180803,1
2.615.2079,20180806,1
2.615.2079,20180807,1
2.615.2079,20180808,1
2.615.2079,20180809,1
2.615.2079,20180810,1
2.615.2079,20180813,1
2.615.2079,20180814,1
2.615.2079,20180816,1
2.615.2079,20180817,1
2.615.2079,20180820,1
2.615.2079,20180821,1
2.615.2079,20180822,1
2.615.2079,20180823,1
2.615.2079,20180824,1
2.615.2079,20180827,1
2.615.2079,20180828,1
2.615.2079,20180829,1
2.615.2079,20180830,1
2.615.2079,20180831,1
2.615.2079,20180903,1
2.615.2079,20180904,1
2.615.2079,20180905,1
2.615.2079,20180906,1
2.615.2079,20180907,1
2.615.2079,20180910,1
2.615.2079,20180912,1
2.615.2079,20180913,1
2.615.2079,20180914,1
2.615.2079,20180917,1
2.615.2079,20180918,1
2.615.2079,20180919,1
2.615.2080,20180127,1
2.615.2080,20180203,1
2.615.2080,20180210,1
2.615.2080,20180217,1
2.615.2080,20180224,1
2.615.2080,20180303,1
2.615.2080,20180310,1
2.615.2080,20180317,1
2.615.2080,20180324,1
2.615.2080,20180331,1
2.615.2080,20180407,1
2.615.2080,20180414,1
2.615.2080,20180421,1
2.615.2080,20180428,1
2.615.2080,20180505,1
2.615.2080,20180512,1
2.615.2080,20180519,1
2.615.2080,20180526,1
2.615.2080,20180602,1
2.615.2080,20180609,1
2.615.2080,20180616,1
2.615.2080,20180623,1
2.615.2080,20180630,1
2.615.2080,20180707,1
2.615.2080,20180714,1
2.615.2080,20180721,1
2.615.2080,20180728,1
2.615.2080,20180804,1
2.615.2080,20180811,1
2.615.2080,20180818,1
2.615.2080,20180825,1
2.615.2080,20180901,1
2.615.2080,20180908,1
2.615.2080,20180915,1
2.615.3916,20180128,1
2.615.3916,20180204,1
2.615.3916,20180211,1
2.615.3916,20180218,1
2.615.3916,20180225,1
2.615.3916,20180304,1
2.615.3916,20180311,1
2.615.3916,20180318,1
2.615.3916,20180325,1
2.615.3916,20180330,1
2.615.3916,20180401,1
2.615.3916,20180402,1
2.615.3916,20180408,1
2.615.3916,20180415,1
2.615.3916,20180422,1
2.615.3916,20180429,1
2.615.3916,20180501,1
2.615.3916,20180506,1
2.615.3916,20180513,1
2.615.3916,20180520,1
2.615.3916,20180521,1
2.615.3916,20180527,1
2.615.3916,20180603,1
2.615.3916,20180610,1
2.615.3916,20180617,1
2.615.3916,20180624,1
2.615.3916,20180701,1
2.615.3916,20180708,1
2.615.3916,20180715,1
2.615.3916,20180722,1
2.615.3916,20180729,1
2.615.3916,20180805,1
2.615.3916,20180812,1
2.615.3916,20180815,1
2.615.3916,20180819,1
2.615.3916,20180826,1
2.615.3916,20180902,1
2.615.3916,20180909,1
2.615.3916,20180911,1
2.615.3916,20180916,1
2.101.2625,20180123,1
2.101.2625,20180124,1
2.101.2625,20180125,1
2.101.2625,20180126,1
2.101.2625,20180129,1
2.101.2625,20180130,1
2.101.2625,20180131,1
2.101.2625,20180201,1
2.101.2625,20180202,1
2.101.2625,20180205,1
2.101.2625,20180206,1
2.101.2625,20180207,1
2.101.2625,20180208,1
2.101.2625,20180209,1
2.101.2625,20180212,1
2.101.2625,20180213,1
2.101.2625,20180214,1
2.101.2625,20180215,1
2.101.2625,20180216,1
2.101.2625,20180219,1
2.101.2625,20180220,1
2.101.2625,20180221,1
2.101.2625,20180222,1
2.101.2625,20180223,1
2.101.2625,20180226,1
2.101.2625,20180227,1
2.101.2625,20180228,1
2.101.2625,20180301,1
2.101.2625,20180302,1
2.101.2625,20180305,1
2.101.2625,20180306,1
2.101.2625,20180307,1
2.101.2625,20180308,1
2.101.2625,20180309,1
2.101.2625,20180312,1
2.101.2625,20180313,1
2.101.2625,20180314,1
2.101.2625,20180315,1
2.101.2625,20180316,1
2.101.2625,20180319,1
2.101.2625,20180320,1
2.101.2625,20180321,1
2.101.2625,20180322,1
2.101.2625,20180323,1
2.101.2625,20180326,1
2.101.2625,20180327,1
2.101.2625,20180328,1
2.101.2625,20180329,1
2.101.2625,20180403,1
2.101.2625,20180404,1
2.101.2625,20180405,1
2.101.2625,20180406,1
2.101.2625,20180409,1
2.101.2625,20180410,1
2.101.2625,20180411,1
2.101.2625,20180412,1
2.101.2625,20180413,1
2.101.2625,20180416,1
2.101.2625,20180417,1
2.101.2625,20180418,1
2.101.2625,20180419,1
2.101.2625,20180420,1
2.101.2625,20180423,1
2.101.2625,20180424,1
2.101.2625,20180425,1
2.101.2625,20180426,1
2.101.2625,20180427,1
2.101.2625,20180430,1
2.101.2625,20180502,1
2.101.2625,20180503,1
2.101.2625,20180504,1
2.101.2625,20180507,1
2.101.2625,20180508,1
2.101.2625,20180509,1
2.101.2625,20180510,1
2.101.2625,20180511,1
2.101.2625,20180514,1
2.101.2625,20180515,1
2.101.2625,20180516,1
2.101.2625,20180517,1
2.101.2625,20180518,1
2.101.2625,20180522,1
2.101.2625,20180523,1
2.101.2625,20180524,1
2.101.2625,20180525,1
2.101.2625,20180528,1
2.101.2625,20180529,1
2.101.2625,20180530,1
2.101.2625,20180531,1
2.101.2625,20180601,1
2.101.2625,20180604,1
2.101.2625,20180605,1
2.101.2625,20180606,1
2.101.2625,20180607,1
2.101.2625,20180608,1
2.101.2625,20180611,1
2.101.2625,20180612,1
2.101.2625,20180613,1
2.101.2625,20180614,1
2.101.2625,20180615,1
2.101.2625,20180618,1
2.101.2625,20180619,1
2.101.2625,20180620,1
2.101.2625,20180621,1
2.101.2625,20180622,1
2.101.2625,20180625,1
2.101.2625,20180626,1
2.101.2625,20180627,1
2.101.2625,20180628,1
2.101.2625,20180629,1
2.101.2625,20180702,1
2.101.2625,20180703,1
2.101.2625,20180704,1
2.101.2625,20180705,1
2.101.2625,20180706,1
2.101.2625,20180709,1
2.101.2625,20180710,1
2.101.2625,20180711,1
2.101.2625,20180712,1
2.101.2625,20180713,1
2.101.2625,20180716,1
2.101.2625,20180717,1
2.101.2625,20180718,1
2.101.2625,20180719,1
2.101.2625,20180720,1
2.101.2625,20180723,1
2.101.2625,20180724,1
2.101.2625,20180725,1
2.101.2625,20180726,1
2.101.2625,20180727,1
2.101.2625,20180730,1
2.101.2625,20180731,1
2.101.2625,20180801,1
2.101.2625,20180802,1
2.101.2625,20180803,1
2.101.2625,20180806,1
2.101.2625,20180807,1
2.101.2625,20180808,1
2.101.2625,20180809,1
2.101.2625,20180810,1
2.101.2625,20180813,1
2.101.2625,20180814,1
2.101.2625,20180816,1
2.101.2625,20180817,1
2.101.2625,20180820,1
2.101.2625,20180821,1
2.101.2625,20180822,1
2.101.2625,20180823,1
2.101.2625,20180824,1
2.101.2625,20180827,1
2.101.2625,20180828,1
2.101.2625,20180829,1
2.101.2625,20180830,1
2.101.2625,20180831,1
2.101.2625,20180903,1
2.101.2625,20180904,1
2.101.2625,20180905,1
2.101.2625,20180906,1
2.101.2625,20180907,1
2.101.2625,20180910,1
2.101.2625,20180912,1
2.101.2625,20180913,1
2.101.2625,20180914,1
2.101.2625,20180917,1
2.101.2625,20180918,1
2.101.2625,20180919,1
2.101.2682,20180127,1
2.101.2682,20180203,1
2.101.2682,20180210,1
2.101.2682,20180217,1
2.101.2682,20180224,1
2.101.2682,20180303,1
2.101.2682,20180310,1
2.101.2682,20180317,1
2.101.2682,20180324,1
2.101.2682,20180331,1
2.101.2682,20180407,1
2.101.2682,20180414,1
2.101.2682,20180421,1
2.101.2682,20180428,1
2.101.2682,20180505,1
2.101.2682,20180512,1
2.101.2682,20180519,1
2.101.2682,20180526,1
2.101.2682,20180602,1
2.101.2682,20180609,1
2.101.2682,20180616,1
2.101.2682,20180623,1
2.101.2682,20180630,1
2.101.2682,20180707,1
2.101.2682,20180714,1
2.101.2682,20180721,1
2.101.2682,20180728,1
2.101.2682,20180804,1
2.101.2682,20180811,1
2.101.2682,20180818,1
2.101.2682,20180825,1
2.101.2682,20180901,1
2.101.2682,20180908,1
2.101.2682,20180915,1
2.101.2706,20180128,1
2.101.2706,20180204,1
2.101.2706,20180211,1
2.101.2706,20180218,1
2.101.2706,20180225,1
2.101.2706,20180304,1
2.101.2706,20180311,1
2.101.2706,20180318,1
2.101.2706,20180325,1
2.101.2706,20180330,1
2.101.2706,20180401,1
2.101.2706,20180402,1
2.101.2706,20180408,1
2.101.2706,20180415,1
2.101.2706,20180422,1
2.101.2706,20180429,1
2.101.2706,20180501,1
2.101.2706,20180506,1
2.101.2706,20180513,1
2.101.2706,20180520,1
2.101.2706,20180521,1
2.101.2706,20180527,1
2.101.2706,20180603,1
2.101.2706,20180610,1
2.101.2706,20180617,1
2.101.2706,20180624,1
2.101.2706,20180701,1
2.101.2706,20180708,1
2.101.2706,20180715,1
2.101.2706,20180722,1
2.101.2706,20180729,1
2.101.2706,20180805,1
2.101.2706,20180812,1
2.101.2706,20180815,1
2.101.2706,20180819,1
2.101.2706,20180826,1
2.101.2706,20180902,1
2.101.2706,20180909,1
2.101.2706,20180911,1
2.101.2706,20180916,1
2.381.3114,20180123,1
2.381.3114,20180124,1
2.381.3114,20180125,1
2.381.3114,20180126,1
2.381.3114,20180129,1
2.381.3114,20180130,1
2.381.3114,20180131,1
2.381.3114,20180201,1
2.381.3114,20180202,1
2.381.3114,20180205,1
2.381.3114,20180206,1
2.381.3114,20180207,1
2.381.3114,20180208,1
2.381.3114,20180209,1
2.381.3114,20180212,1
2.381.3114,20180213,1
2.381.3114,20180214,1
2.381.3114,20180215,1
2.381.3114,20180216,1
2.381.3114,20180219,1
2.381.3114,20180220,1
2.381.3114,20180221,1
2.381.3114,20180222,1
2.381.3114,20180223,1
2.381.3114,20180226,1
2.381.3114,20180227,1
2.381.3114,20180228,1
2.381.3114,20180301,1
2.381.3114,20180302,1
2.381.3114,20180305,1
2.381.3114,20180306,1
2.381.3114,20180307,1
2.381.3114,20180308,1
2.381.3114,20180309,1
2.381.3114,20180312,1
2.381.3114,20180313,1
2.381.3114,20180314,1
2.381.3114,20180315,1
2.381.3114,20180316,1
2.381.3114,20180319,1
2.381.3114,20180320,1
2.381.3114,20180321,1
2.381.3114,20180322,1
2.381.3114,20180323,1
2.381.3114,20180326,1
2.381.3114,20180327,1
2.381.3114,20180328,1
2.381.3114,20180329,1
2.381.3114,20180403,1
2.381.3114,20180404,1
2.381.3114,20180405,1
2.381.3114,20180406,1
2.381.3114,20180409,1
2.381.3114,20180410,1
2.381.3114,20180411,1
2.381.3114,20180412,1
2.381.3114,20180413,1
2.381.3114,20180416,1
2.381.3114,20180417,1
2.381.3114,20180418,1
2.381.3114,20180419,1
2.381.3114,20180420,1
2.381.3114,20180423,1
2.381.3114,20180424,1
2.381.3114,20180425,1
2.381.3114,20180426,1
2.381.3114,20180427,1
2.381.3114,20180430,1
2.381.3114,20180502,1
2.381.3114,20180503,1
2.381.3114,20180504,1
2.381.3114,20180507,1
2.381.3114,20180508,1
2.381.3114,20180509,1
2.381.3114,20180510,1
2.381.3114,20180511,1
2.381.3114,20180514,1
2.381.3114,20180515,1
2.381.3114,20180516,1
2.381.3114,20180517,1
2.381.3114,20180518,1
2.381.3114,20180522,1
2.381.3114,20180523,1
2.381.3114,20180524,1
2.381.3114,20180525,1
2.381.3114,20180528,1
2.381.3114,20180529,1
2.381.3114,20180530,1
2.381.3114,20180531,1
2.381.3114,20180601,1
2.381.3114,20180604,1
2.381.3114,20180605,1
2.381.3114,20180606,1
2.381.3114,20180607,1
2.381.3114,20180608,1
2.381.3114,20180611,1
2.381.3114,20180612,1
2.381.3114,20180613,1
2.381.3114,20180614,1
2.381.3114,20180615,1
2.381.3114,20180618,1
2.381.3114,20180619,1
2.381.3114,20180620,1
2.381.3114,20180621,1
2.381.3114,20180622,1
2.381.3114,20180625,1
2.381.3114,20180626,1
2.381.3114,20180627,1
2.381.3114,20180628,1
2.381.3114,20180629,1
2.381.3114,20180702,1
2.381.3114,20180703,1
2.381.3114,20180704,1
2.381.3114,20180705,1
2.381.3114,20180706,1
2.381.3114,20180709,1
2.381.3114,20180710,1
2.381.3114,20180711,1
2.381.3114,20180712,1
2.381.3114,20180713,1
2.381.3114,20180716,1
