service_id,date,exception_type
001500,20180402,1
002500,20180402,1
004001,20180402,1
005500,20180402,1
001000,20180403,1
002000,20180403,1
004003,20180403,1
005000,20180403,1
001000,20180404,1
002000,20180404,1
004003,20180404,1
005000,20180404,1
001000,20180405,1
002000,20180405,1
004003,20180405,1
005000,20180405,1
001100,20180406,1
002100,20180406,1
004003,20180406,1
005100,20180406,1
001400,20180407,1
002400,20180407,1
004001,20180407,1
005400,20180407,1
001500,20180408,1
002500,20180408,1
004001,20180408,1
005500,20180408,1
001000,20180409,1
002000,20180409,1
004003,20180409,1
005000,20180409,1
001000,20180410,1
002000,20180410,1
004003,20180410,1
005000,20180410,1
001000,20180411,1
002000,20180411,1
004003,20180411,1
005000,20180411,1
001000,20180412,1
002000,20180412,1
004003,20180412,1
005000,20180412,1
001100,20180413,1
002100,20180413,1
004003,20180413,1
005100,20180413,1
001400,20180414,1
002400,20180414,1
004001,20180414,1
005400,20180414,1
001500,20180415,1
002500,20180415,1
004001,20180415,1
005500,20180415,1
001000,20180416,1
002000,20180416,1
004003,20180416,1
005000,20180416,1
001000,20180417,1
002000,20180417,1
004003,20180417,1
005000,20180417,1
001000,20180418,1
002000,20180418,1
004003,20180418,1
005000,20180418,1
001000,20180419,1
002000,20180419,1
004003,20180419,1
005000,20180419,1
001100,20180420,1
002100,20180420,1
004003,20180420,1
005100,20180420,1
001400,20180421,1
002400,20180421,1
004001,20180421,1
005400,20180421,1
001500,20180422,1
002500,20180422,1
004001,20180422,1
005500,20180422,1
001000,20180423,1
002000,20180423,1
004003,20180423,1
005000,20180423,1
001000,20180424,1
002000,20180424,1
004003,20180424,1
005000,20180424,1
001000,20180425,1
002000,20180425,1
004003,20180425,1
005000,20180425,1
001000,20180426,1
002000,20180426,1
004003,20180426,1
005000,20180426,1
001100,20180427,1
002100,20180427,1
004003,20180427,1
005100,20180427,1
001400,20180428,1
002400,20180428,1
004001,20180428,1
005400,20180428,1
001500,20180429,1
002500,20180429,1
004001,20180429,1
005500,20180429,1
001100,20180430,1
002100,20180430,1
004001,20180430,1
005100,20180430,1
001500,20180501,1
002500,20180501,1
004001,20180501,1
005500,20180501,1
001000,20180502,1
002000,20180502,1
004003,20180502,1
005000,20180502,1
001000,20180503,1
002000,20180503,1
004003,20180503,1
005000,20180503,1
001100,20180504,1
002100,20180504,1
004003,20180504,1
005100,20180504,1
001400,20180505,1
002400,20180505,1
004001,20180505,1
005400,20180505,1
001500,20180506,1
002500,20180506,1
004001,20180506,1
005500,20180506,1
001000,20180507,1
002000,20180507,1
004003,20180507,1
005000,20180507,1
001000,20180508,1
002000,20180508,1
004003,20180508,1
005000,20180508,1
001000,20180509,1
002000,20180509,1
004003,20180509,1
005000,20180509,1
001000,20180510,1
002000,20180510,1
004003,20180510,1
005000,20180510,1
001100,20180511,1
002100,20180511,1
004003,20180511,1
005100,20180511,1
001400,20180512,1
002400,20180512,1
004001,20180512,1
005400,20180512,1
001500,20180513,1
002500,20180513,1
004001,20180513,1
005500,20180513,1
001000,20180514,1
002000,20180514,1
004003,20180514,1
005000,20180514,1
001000,20180515,1
002000,20180515,1
004003,20180515,1
005000,20180515,1
001000,20180516,1
002000,20180516,1
004003,20180516,1
005000,20180516,1
001000,20180517,1
002000,20180517,1
004003,20180517,1
005000,20180517,1
001100,20180518,1
002100,20180518,1
004003,20180518,1
005100,20180518,1
001400,20180519,1
002400,20180519,1
004001,20180519,1
005400,20180519,1
001400,20180520,1
002500,20180520,1
004001,20180520,1
005400,20180520,1
001200,20180521,1
002000,20180521,1
004001,20180521,1
005200,20180521,1
001000,20180522,1
002000,20180522,1
004003,20180522,1
005000,20180522,1
001000,20180523,1
002000,20180523,1
004003,20180523,1
005000,20180523,1
001000,20180524,1
002000,20180524,1
004003,20180524,1
005000,20180524,1
001100,20180525,1
002100,20180525,1
004003,20180525,1
005100,20180525,1
001400,20180526,1
002400,20180526,1
004001,20180526,1
005400,20180526,1
001500,20180527,1
002500,20180527,1
004001,20180527,1
005500,20180527,1
001000,20180528,1
002000,20180528,1
004003,20180528,1
005000,20180528,1
001000,20180529,1
002000,20180529,1
004003,20180529,1
005000,20180529,1
001000,20180530,1
002000,20180530,1
004003,20180530,1
005000,20180530,1
001000,20180531,1
002000,20180531,1
004003,20180531,1
005000,20180531,1
001100,20180601,1
002100,20180601,1
004003,20180601,1
005100,20180601,1
001400,20180602,1
002400,20180602,1
004001,20180602,1
005400,20180602,1
001500,20180603,1
002500,20180603,1
004001,20180603,1
005500,20180603,1
001000,20180604,1
002000,20180604,1
004003,20180604,1
005000,20180604,1
001000,20180605,1
002000,20180605,1
004003,20180605,1
005000,20180605,1
001000,20180606,1
002000,20180606,1
004003,20180606,1
005000,20180606,1
001000,20180607,1
002000,20180607,1
004003,20180607,1
005000,20180607,1
001100,20180608,1
002100,20180608,1
004003,20180608,1
005100,20180608,1
001400,20180609,1
002400,20180609,1
004001,20180609,1
005400,20180609,1
001500,20180610,1
002500,20180610,1
004001,20180610,1
005500,20180610,1
001000,20180611,1
002000,20180611,1
004003,20180611,1
005000,20180611,1
001000,20180612,1
002000,20180612,1
004003,20180612,1
005000,20180612,1
001000,20180613,1
002000,20180613,1
004003,20180613,1
005000,20180613,1
001000,20180614,1
002000,20180614,1
004003,20180614,1
005000,20180614,1
001100,20180615,1
