stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
AUS,,Calella de Palafrugell,,41.88960760262087,3.1841837658870564,,,,,,
AUT,,Llafranc,,41.89346849348716,3.1915481832979755,,,,,,
AUU,,Llofriu,,41.9314630647061,3.1387467621095944,,,,,,
AUV,,Palafrugell,,41.91803379110793,3.1596645989627348,,,,,,
AUW,,Tamariu,,41.91809479883609,3.206177340658951,,,,,,
AUX,,Palam�s,,41.8488843866171,3.1266062433522026,,,,,,
AUY,,Palam�s (Hospital),,41.85051083598334,3.1217908232279457,,,,,,
AUZ,,Palau de Santa Eul�lia,,42.17443257758569,2.970166261631676,,,,,,
AVA,,Palau-saverdera,,42.306720024300766,3.1443603920280845,,,,,,
AVB,,Sant Feliu de Boada,,41.97364877041705,3.124668401948301,,,,,,
AVC,,Palmerola,,42.15393362007218,2.0557154034665803,,,,,,
AVD,,la Banyeta,,42.072498089993125,2.816182969203703,,,,,,
AVE,,Riudellots de la Creu,,42.05720137948266,2.8139670907643377,,,,,,
AVF,,Pals,,41.97026962783578,3.1487276081695708,,,,,,
AVG,,Pardines,,42.310692588143496,2.2128258788492934,,,,,,
AVH,,Parlav�,,42.023582189274734,3.031055586743145,,,,,,
AVI,,Pau,,42.3148061378852,3.113605231008858,,,,,,
AVJ,,Cru�lla Pedret i Marz�,,42.310807821025875,3.0674283633880997,,,,,,
AVL,,Peralada,,42.306990577861505,3.00997350498808,,,,,,
AVM,,Vilanova de la Muga,,42.28120738522446,3.042485328911491,,,,,,
AVO,,les Planes d'Hostoles,,42.06108531617415,2.5351859467112776,,,,,,
AVP,,la Salut Girona,,42.04966869391153,2.5100859588997597,,,,,,
AVQ,,Planoles,,42.3140413962719,2.103452782473855,,,,,,
AVR,,Plan�s,,42.32051479460015,2.0974629455724525,,,,,,
AVS,,Pont de Molins,,42.313948775716966,2.9289279179382897,,,,,,
AVT,,Pont�s,,42.183601468758994,2.9163347926397947,,,,,,
AVU,,Mata,,42.10729119615708,2.780801211247026,,,,,,
AVW,,les Preses,,42.14547597672271,2.45914771479337,,,,,,
AVX,,el Port de la Selva,,42.335982281798906,3.2029969308143205,,,,,,
AVY,,Puigcerd�,,42.430594238126034,1.9241695562799557,,,,,,
AVZ,,Puigcerd�-Pla�a,,42.43400232913476,1.9274667297324237,,,,,,
AWA,,Puigcerd�-Estaci�,,42.429609798789826,1.9248306949432732,,,,,,
AWB,,la Creueta,,41.96706494257572,2.839175141289624,,,,,,
AWC,,Quart,,41.96313388543788,2.842696744491537,,,,,,
AWD,,La Creueta (Parc Tecnol�gic),,41.937170138038056,2.8381525516942343,,,,,,
AWE,,Rab�s,,42.37701997381017,3.024864273483399,,,,,,
AWF,,Regenc�s,,41.95226085810839,3.171224474349837,,,,,,
AWG,,Ribes de Freser,,42.30534510236934,2.1697119192416934,,,,,,
AWJ,,Bruguera,,42.30439256688331,2.170003485923861,,,,,,
AWK,,Riells i Viabrea-Breda,,41.72304413745533,2.5470200341146163,,,,,,
AWL,,Ripoll (estaci� d'autobusos),,42.19701927056202,2.195052775558624,,,,,,
AWN,,Ripoll (Caselles),,42.18611096932112,2.192248459282456,,,,,,
AWO,,Ripoll (Pl. Ajuntament),,42.19899212647944,2.188729279789105,,,,,,
AWP,,Ripoll (IES),,42.18851460599444,2.1933804572033404,,,,,,
AWR,,Ripoll (Pl. Pompeu Fabra),,42.198236102334434,2.187527723643541,,,,,,
AWS,,Rivamala,,42.220767680943624,2.2343603059406285,,,,,,
AWT,,Rama,,42.210468880425246,2.2058578603253456,,,,,,
AWV,,Ripoll (Ctra. Barcelona),,42.19081242366656,2.1922733751131767,,,,,,
AWW,,Ripoll (Fuensanta),,42.194134924282416,2.1985774882613343,,,,,,
AWX,,Ripoll (Vista Alegre),,42.19412002952836,2.1836926613690837,,,,,,
AWY,,Ripoll (P. Sant Joan),,42.197286073711915,2.192009254741073,,,,,,
AWZ,,Ripoll (Pgon. Els Pintors),,42.20953267899188,2.202029312445438,,,,,,
AXB,,Ripoll (Raval Sant Pere),,42.20080479267909,2.1865257941432947,,,,,,
AXC,,Ripoll (Ctra. de Ribes),,42.200134927938784,2.184778055064096,,,,,,
AXD,,Ripoll (Rocafiguera),,42.20211732251668,2.1773515215903267,,,,,,
AXE,,Ripoll (Col. Noguera),,42.21254955275698,2.1677785643113694,,,,,,
AXG,,Ripoll (Pla�a Gran),,42.19678457423174,2.189859708617145,,,,,,
AXJ,,Ripoll (Rda. C'an Franquesa),,42.185601346360464,2.1953429612106308,,,,,,
AXL,,Ripoll (ctra. Bna. Maragall),,42.19363890369249,2.1907840173158313,,,,,,
AXM,,Riudarenes,,41.82263331216845,2.722218348690984,,,,,,
AXN,,Bastons,,42.195829104196335,2.438237390953137,,,,,,
AXO,,la Cantina,,42.2027231360085,2.382964428055125,,,,,,
AXP,,Riudaura,,42.19666002852654,2.4170460909707994,,,,,,
AXQ,,Serrota,,42.199379397860234,2.404666298969939,,,,,,
AXR,,Riudellots de la Selva,,41.903176488780154,2.787215495889711,,,,,,
AXT,,Riudellots (N-II/benzinera),,41.89487645036653,2.7846633002041528,,,,,,
AXU,,Riudellots (Pol�gon),,41.902664075810826,2.8029025222125297,,,,,,
AXW,,Riumors,,42.22717895419323,3.042037073278642,,,,,,
AXX,,Roses,,42.26459219714137,3.1802514812819407,,,,,,
AXY,,Santa Margarida,,42.264910012998165,3.1785912424448184,,,,,,
AYD,,Rupi�,,42.02250461580259,3.0149900165537806,,,,,,
AYE,,Salt,,41.973127889222695,2.794864305468144,,,,,,
AYF,,Salt (Hospital),,41.968604418734344,2.7987649675537885,,,,,,
AYH,,Cru�lla St.Andreu Salou,,41.86921281605873,2.8252497468956213,,,,,,
AYI,,Sant Climent Sescebes,,42.36858246489874,2.981405907251818,,,,,,
AYK,,St.Feliu G.(Vilartagues),,41.78829951737766,3.020471394509325,,,,,,
AYL,,St.Feliu G.(Hostal del Sol),,41.78423265151111,3.038737950720955,,,,,,
AYM,,Sant Feliu de Pallerols,,42.081850438835325,2.4999728789865094,,,,,,
AYN,,Sant Miquel de Pineda,,42.09816827719247,2.495418563462142,,,,,,
AYO,,Sant Hilari Sacalm,,41.880393874566536,2.507247213011876,,,,,,
AYP,,Sant Jaume de Llierca,,42.212195844398295,2.607714719128238,,,,,,
AYQ,,Poliger (Restaurant),,42.214866467940084,2.593559357498174,,,,,,
AYR,,Poliger (Indelma),,42.220086783290924,2.5951616130229684,,,,,,
AYS,,Sant Jordi Desvalls,,42.07064542682523,2.953497062195178,,,,,,
AYT,,Sant Jordi Desvalls (est.),,42.06828945428443,2.9639062546294617,,,,,,
AYU,,Cal Gat,,42.227711562842295,2.2604511076512415,,,,,,
AYV,,la Col�nia Llaudet,,42.24090587777673,2.3051306069532576,,,,,,
AYW,,Sant Joan de les Abadesses,,42.232931585316706,2.2869063800288476,,,,,,
AYX,,Sant Joan de les Abadesses (N),,42.234304879654545,2.2876059524163423,,,,,,
AYY,,Sant Joan de les Abadesses (S),,42.232931585316706,2.2869063800288476,,,,,,
AYZ,,T�nel-Rotonda,,42.246149050101316,2.326528066067517,,,,,,
AZB,,Mediny�,,42.04859571497285,2.869590310455603,,,,,,
AZC,,Sant Juli� de Ramis,,42.03818580686436,2.842258068059672,,,,,,
AZD,,Vallfogona de Ripoll�s,,42.19819234366213,2.3026797119606344,,,,,,
AZG,,Sant Miquel de Campmajor,,42.12477759022158,2.696003916950285,,,,,,
AZI,,Sant Pau de Seguries,,42.262496971823786,2.366328934268386,,,,,,
AZJ,,la Ral,,42.281276134104445,2.368190462520964,,,,,,
AZK,,Sant Pere Pescador,,42.189772509140084,3.0813359652385945,,,,,,
AZM,,Santa Coloma de Farners (estaci� d'autobusos),,41.86128128750109,2.667712078670441,,,,,,
AZO,,Santa Cristina d'Aro,,41.81287234248058,2.996797488717743,,,,,,
AZT,,Santa Llogaia d'�lguema,,42.23021142200106,2.951247264421092,,,,,,
AZU,,Santa Pau,,42.1461038244426,2.569129023889548,,,,,,
AZV,,el Sallent,,42.14975701183872,2.5682207224565583,,,,,,
AZW,,Puig del Mar,,42.14975701183872,2.5682207224565583,,,,,,
AZX,,Parking Sta. Margarida,,42.14975701183872,2.5682207224565583,,,,,,
AZY,,Parking la Fageda,,42.14975701183872,2.5682207224565583,,,,,,
