service_id,date,exception_type
GENERIC_A,20171127,1
GENERIC_A,20171128,1
GENERIC_A,20171129,1
GENERIC_A,20171130,1
GENERIC_A,20171201,1
GENERIC_A,20171204,1
GENERIC_A,20171205,1
GENERIC_A,20171207,1
GENERIC_A,20171211,1
GENERIC_A,20171212,1
GENERIC_A,20171213,1
GENERIC_A,20171214,1
GENERIC_A,20171215,1
GENERIC_A,20171218,1
GENERIC_A,20171219,1
GENERIC_A,20171220,1
GENERIC_A,20171221,1
GENERIC_A,20171222,1
GENERIC_A,20171227,1
GENERIC_A,20171228,1
GENERIC_A,20171229,1
GENERIC_A,20180102,1
GENERIC_A,20180103,1
GENERIC_A,20180104,1
GENERIC_A,20180105,1
GENERIC_A,20180108,1
GENERIC_A,20180109,1
GENERIC_A,20180110,1
GENERIC_A,20180111,1
GENERIC_A,20180112,1
GENERIC_A,20180115,1
GENERIC_A,20180116,1
GENERIC_A,20180117,1
GENERIC_A,20180118,1
GENERIC_A,20180119,1
GENERIC_A,20180122,1
GENERIC_A,20180123,1
GENERIC_A,20180124,1
GENERIC_A,20180125,1
GENERIC_A,20180126,1
GENERIC_A,20180129,1
GENERIC_A,20180130,1
GENERIC_A,20180131,1
GENERIC_A,20180201,1
GENERIC_A,20180202,1
GENERIC_A,20180205,1
GENERIC_A,20180206,1
GENERIC_A,20180207,1
GENERIC_A,20180208,1
GENERIC_A,20180209,1
GENERIC_A,20180212,1
GENERIC_A,20180213,1
GENERIC_A,20180214,1
GENERIC_A,20180215,1
GENERIC_A,20180216,1
GENERIC_A,20180219,1
GENERIC_A,20180220,1
GENERIC_A,20180221,1
GENERIC_A,20180222,1
GENERIC_A,20180223,1
GENERIC_A,20180226,1
GENERIC_A,20180227,1
GENERIC_A,20180228,1
GENERIC_A,20180301,1
GENERIC_A,20180302,1
GENERIC_A,20180305,1
GENERIC_A,20180306,1
GENERIC_A,20180307,1
GENERIC_A,20180308,1
GENERIC_A,20180309,1
GENERIC_A,20180312,1
GENERIC_A,20180313,1
GENERIC_A,20180314,1
GENERIC_A,20180315,1
GENERIC_A,20180316,1
GENERIC_A,20180319,1
GENERIC_A,20180320,1
GENERIC_A,20180321,1
GENERIC_A,20180322,1
GENERIC_A,20180323,1
GENERIC_A,20180326,1
GENERIC_A,20180327,1
GENERIC_A,20180328,1
GENERIC_A,20180329,1
GENERIC_A,20180403,1
GENERIC_A,20180404,1
GENERIC_A,20180405,1
GENERIC_A,20180406,1
GENERIC_A,20180409,1
GENERIC_A,20180410,1
GENERIC_A,20180411,1
GENERIC_A,20180412,1
GENERIC_A,20180413,1
GENERIC_A,20180416,1
GENERIC_A,20180417,1
